time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy
5.375,2.03316068649292,2.773634672164917,0.702448308467865,1.2205896377563477,2.865690231323242,0.5,2.023749828338623,3.8182291984558105,-1.3389676809310913,2.7205896377563477,2.865690231323242,0.5,1.0446369171190997
5.407,2.03316068649292,2.773634672164917,0.702448308467865,1.2205896377563477,2.865690231323242,0.5,2.026583433151245,3.811934232711792,-1.348202109336853,2.7205896377563477,2.865690231323242,0.5,1.038320392602088
5.472,2.006028890609741,2.7696192264556885,0.6896147131919861,1.2205896377563477,2.865690231323242,0.5,2.026583433151245,3.811934232711792,-1.348202109336853,2.7205896377563477,2.865690231323242,0.5,1.0425176552393498
5.508,2.006028890609741,2.7696192264556885,0.6896147131919861,1.2205896377563477,2.865690231323242,0.5,2.0289080142974854,3.8092586994171143,-1.3594355583190918,2.7205896377563477,2.865690231323242,0.5,1.0398911904811148
5.573,1.9807043075561523,2.7846357822418213,0.6504448652267456,1.2205896377563477,2.865690231323242,0.5,2.0289080142974854,3.8092586994171143,-1.3594355583190918,2.7205896377563477,2.865690231323242,0.5,1.0257561697325597
5.606,1.9807043075561523,2.7846357822418213,0.6504448652267456,1.2205896377563477,2.865690231323242,0.5,2.0287718772888184,3.8033344745635986,-1.3524603843688965,2.7205896377563477,2.865690231323242,0.5,1.0198321023571006
5.673,1.9623980522155762,2.793511152267456,0.6148382425308228,1.2205896377563477,2.865690231323242,0.5,2.0287718772888184,3.8033344745635986,-1.3524603843688965,2.7205896377563477,2.865690231323242,0.5,1.0120022860191928
5.706,1.9623980522155762,2.793511152267456,0.6148382425308228,1.2205896377563477,2.865690231323242,0.5,2.0290277004241943,3.803086042404175,-1.3547686338424683,2.7205896377563477,2.865690231323242,0.5,1.0117712037881745
5.773,1.9377551078796387,2.810969114303589,0.594097375869751,1.2205896377563477,2.865690231323242,0.5,2.0290277004241943,3.803086042404175,-1.3547686338424683,2.7205896377563477,2.865690231323242,0.5,0.9963065216957819
5.805,1.9377551078796387,2.810969114303589,0.594097375869751,1.2205896377563477,2.865690231323242,0.5,2.0280332565307617,3.8071534633636475,-1.3408511877059937,2.7205896377563477,2.865690231323242,0.5,1.0002666651628889
5.873,1.9139474630355835,2.8093059062957764,0.5763421654701233,1.2205896377563477,2.865690231323242,0.5,2.0280332565307617,3.8071534633636475,-1.3408511877059937,2.7205896377563477,2.865690231323242,0.5,1.0043482042716771
5.904,1.9139474630355835,2.8093059062957764,0.5763421654701233,1.2205896377563477,2.865690231323242,0.5,2.0265371799468994,3.811654567718506,-1.3751455545425415,2.7205896377563477,2.865690231323242,0.5,1.0086522113246508
5.974,1.9022411108016968,2.7966761589050293,0.5795717835426331,1.2205896377563477,2.865690231323242,0.5,2.0265371799468994,3.811654567718506,-1.3751455545425415,2.7205896377563477,2.865690231323242,0.5,1.0225608457018516
6.007,1.9022411108016968,2.7966761589050293,0.5795717835426331,1.2205896377563477,2.865690231323242,0.5,2.025352716445923,3.8135030269622803,-1.3879599571228027,2.7205896377563477,2.865690231323242,0.5,1.0242525797123567
6.072,1.8855290412902832,2.7695553302764893,0.5900186896324158,1.2205896377563477,2.865690231323242,0.5,2.025352716445923,3.8135030269622803,-1.3879599571228027,2.7205896377563477,2.865690231323242,0.5,1.053269886377465
6.115,1.8855290412902832,2.7695553302764893,0.5900186896324158,1.2205896377563477,2.865690231323242,0.5,2.0274529457092285,3.809174060821533,-1.3804125785827637,2.7205896377563477,2.865690231323242,0.5,1.0492614066788155
6.178,1.8732407093048096,2.7611448764801025,0.5956379771232605,1.2205896377563477,2.865690231323242,0.5,2.0274529457092285,3.809174060821533,-1.3804125785827637,2.7205896377563477,2.865690231323242,0.5,1.0593142050818618
